idx,main_speaker,title,details,posted,url,duration,num_views
8cca60d02c36bc834e88553083db3cf3,John McWhorter,"Are Elvish, Klingon, Dothraki and Na'vi real languages?","What do Game of Thrones' Dothraki, Avatar's Na'vi, Star Trek's Klingon and LOTR's Elvish have in common? They are all fantasy constructed languages, or conlangs. Conlangs have all the delicious complexities of real languages: a high volume of words, grammar rules, and room for messiness and evolution. John McWhorter explains why these invented languages captivate fans long past the rolling credits. [Directed by Joyce Stenneke, narrated by John McWhorter]. ",Posted Sep 2013,https://www.ted.com/talks/john_mcwhorter_are_elvish_klingon_dothraki_and_na_vi_real_languages,305,"2,675,137"
920822ac6de3232ec0ff66a1ea5715cf,James Flynn,Why our IQ levels are higher than our grandparents',"It's called the ""Flynn effect"" -- the fact that each generation scores higher on an IQ test than the generation before it. Are we actually getting smarter, or just thinking differently? In this fast-paced spin through the cognitive history of the 20th century, moral philosopher James Flynn suggests that changes in the way we think have had surprising (and not always positive) consequences.",Posted Sep 2013,https://www.ted.com/talks/james_flynn_why_our_iq_levels_are_higher_than_our_grandparents,1120,"4,366,113"
1840ca04c49eb8f714614c960425891c,Onora O'Neill,What we don't understand about trust,"Trust is on the decline, and we need to rebuild it. That's a commonly heard suggestion for making a better world ... but, says philosopher Onora O'Neill, we don't really understand what we're suggesting. She flips the question, showing us that our three most common ideas about trust are actually misdirected.",Posted Sep 2013,https://www.ted.com/talks/onora_o_neill_what_we_don_t_understand_about_trust,590,"1,711,366"
8084d1ff3d50ef44f02af0d094258fff,Stuart Firestein,The pursuit of ignorance,"What does real scientific work look like? As neuroscientist Stuart Firestein jokes: It looks a lot less like the scientific method and a lot more like ""farting around ... in the dark."" In this witty talk, Firestein gets to the heart of science as it is really practiced and suggests that we should value what we don't know -- or ""high-quality ignorance"" -- just as much as what we know.",Posted Sep 2013,https://www.ted.com/talks/stuart_firestein_the_pursuit_of_ignorance,1113,"2,064,272"
690f70ed3b0f08a22537849c99f4c366,Aatish Bhatia,The physics of human sperm vs. the physics of the sperm whale,"Traveling is extremely arduous for microscopic sperm -- think of a human trying to swim in a pool made of...other humans. We can compare the journey of a sperm to that of a sperm whale by calculating the Reynolds number, a prediction of how fluid will behave, often fluctuating due to size of the swimmer. Aatish Bhatia explores the great (albeit tiny) sperm's journey. [Directed by Brad Purnell, narrated by Addison Anderson].",Posted Sep 2013,https://www.ted.com/talks/aatish_bhatia_the_physics_of_human_sperm_vs_the_physics_of_the_sperm_whale,242,"3,268,904"
26fb0e648b40376ae9a17e2a9d3676a1,Elizabeth Loftus,How reliable is your memory?,"Psychologist Elizabeth Loftus studies memories. More precisely, she studies false memories, when people either remember things that didn't happen or remember them differently from the way they really were. It's more common than you might think, and Loftus shares some startling stories and statistics --  and raises some important ethical questions.",Posted Sep 2013,https://www.ted.com/talks/elizabeth_loftus_how_reliable_is_your_memory,1056,"4,754,210"
c3710fb4112edbb192351cde6cb643d5,Benjamin Barber,Why mayors should rule the world,"It often seems like federal-level politicians care more about creating gridlock than solving the world's problems. So who's actually getting bold things done? City mayors. So, political theorist Benjamin Barber suggests: Let's give them more control over global policy. Barber shows how these ""urban homeboys"" are solving pressing problems on their own turf -- and maybe in the world.",Posted Sep 2013,https://www.ted.com/talks/benjamin_barber_why_mayors_should_rule_the_world,1085,"826,826"
3cf4fc20425e404b801c8290c78baafc,Lucianne Walkowicz,"Light waves, visible and invisible","Each kind of light has a unique wavelength, but human eyes can only perceive a tiny slice of the full spectrum -- the very narrow range from red to violet. Microwaves, radio waves, x-rays and more are hiding, invisible, just beyond our perception. Lucianne Walkowicz shows us the waves we can't see. [Directed by Pew36 Animation Studios, narrated by Lucianne Walkowicz].",Posted Sep 2013,https://www.ted.com/talks/lucianne_walkowicz_light_waves_visible_and_invisible,343,"543,946"
c5b29c38d9d3a832cce0727c98fd99be,Andras Forgacs,Leather and meat without killing animals,"By 2050, it will take 100 billion land animals to provide the world's population with meat, dairy, eggs and leather goods. Maintaining this herd will take a huge, potentially unsustainable toll on the planet. What if there were a different way? In this eye-opening talk, tissue engineering advocate Andras Forgacs argues that biofabricating meat and leather is a civilized way to move past killing animals for hamburgers and handbags.",Posted Sep 2013,https://www.ted.com/talks/andras_forgacs_leather_and_meat_without_killing_animals,542,"1,325,952"
1c306e0a708b615ce80cbe99e3aa2136,Eric Berlow and Sean Gourley,Mapping ideas worth spreading,"What do 24,000 ideas look like? Ecologist Eric Berlow and physicist Sean Gourley apply algorithms to the entire archive of TEDx Talks, taking us on a stimulating visual tour to show how ideas connect globally.",Posted Sep 2013,https://www.ted.com/talks/eric_berlow_and_sean_gourley_mapping_ideas_worth_spreading,475,"1,134,032"
04481a1a836b3e2a6cc547313ce48a5b,Marla Spivak,Why bees are disappearing,"Honeybees have thrived for 50 million years, each colony 40 to 50,000 individuals coordinated in amazing harmony. So why, seven years ago, did colonies start dying en masse? Marla Spivak reveals four reasons which are interacting with tragic consequences. This is not simply a problem because bees pollinate a third of the world's crops. Could this incredible species be holding up a mirror for us?",Posted Sep 2013,https://www.ted.com/talks/marla_spivak_why_bees_are_disappearing,957,"2,920,852"
22584226086e04f3b1a2220d1d7cdf0e,James Lyne,Everyday cybercrime — and what you can do about it,"How do you pick up a malicious online virus, the kind of malware that snoops on your data and taps your bank account? Often, it's through simple things you do each day without thinking twice. James Lyne reminds us that it's not only the NSA that's watching us, but ever-more-sophisticated cybercriminals, who exploit both weak code and trusting human nature.",Posted Sep 2013,https://www.ted.com/talks/james_lyne_everyday_cybercrime_and_what_you_can_do_about_it,1046,"1,673,893"
6c473ff035a55ee12eedf9751d2314bc,Apollo Robbins,The art of misdirection,"Hailed as the greatest pickpocket in the world, Apollo Robbins studies the quirks of human behavior as he steals your watch. In a hilarious demonstration, Robbins samples the buffet of the TEDGlobal 2013 audience, showing how the flaws in our perception make it possible to swipe a wallet and leave it on its owner’s shoulder while they remain clueless.",Posted Sep 2013,https://www.ted.com/talks/apollo_robbins_the_art_of_misdirection,527,"27,535,860"
fc6e5cb12b8e9e5eb2e2acca06d315a3,Vance Kite,"Urbanization and the evolution of cities across 10,000 years","About 10,000 years ago, hunter-gatherers, aided by rudimentary agriculture, moved to semi-permanent villages and never looked back. With further developments came food surpluses, leading to commerce, specialization and, many years later with the Industrial Revolution, the modern city. Vance Kite plots our urban past and how we can expect future cities to adapt to our growing populations. [Directed by Keaton Tips, narrated by Michelle Snow].",Posted Sep 2013,https://www.ted.com/talks/vance_kite_urbanization_and_the_evolution_of_cities_across_10_000_years,233,"1,451,579"
f71f395dadd57ac71bf213cd4071e9da,Sonia Shah,3 reasons we still haven’t gotten rid of malaria,"We’ve known how to cure malaria since the 1600s, so why does the disease still kill hundreds of thousands every year? It’s more than just a problem of medicine, says journalist Sonia Shah. A look into the history of malaria reveals three big-picture challenges to its eradication. Photos: Adam Nadel.",Posted Sep 2013,https://www.ted.com/talks/sonia_shah_3_reasons_we_still_haven_t_gotten_rid_of_malaria,918,"1,258,590"
a9bd1b3318df636f2c570c0d9bf78c16,Ron McCallum,How technology allowed me to read,"Months after he was born, in 1948, Ron McCallum became blind. In this charming, moving talk, he shows how he reads -- and celebrates the progression of clever tools and adaptive computer technologies that make it possible. With their help, and the help of volunteers, he's become a lawyer, an academic, and, most of all, a voracious reader. Welcome to the blind reading revolution.",Posted Sep 2013,https://www.ted.com/talks/ron_mccallum_how_technology_allowed_me_to_read,944,"722,120"
0ee907c697ac8b653feecc13d3bf7f65,Craig A. Kohn,What are stem cells?,"Is personalized medicine for individual bodies in our future? Possibly -- with the use of stem cells, undifferentiated cells with the power to become any tissue in our bodies. Craig A. Kohn describes the role of these incredible, transforming cells and how scientists are harnessing their medical potential. [Directed by Qa'ed Mai, narrated by Michael Molina].",Posted Sep 2013,https://www.ted.com/talks/craig_a_kohn_what_are_stem_cells,235,"987,248"
4ec7ec01ae6f31026e10adbb46e4667b,Jake Barton,The museum of you,"A third of the world watched live as the World Trade Center collapsed on September 11, 2001; a third more heard about it within 24 hours. (Do you remember where you were?) So exhibits at the soon-to-open 9/11 Memorial Museum will reflect the diversity of the world's experiences of that day. In a moving talk, designer Jake Barton gives a peek at some of those installations, as well as several other projects that aim to make the observer an active participant in the exhibit.",Posted Sep 2013,https://www.ted.com/talks/jake_barton_the_museum_of_you,938,"817,286"
